TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,,26.867753076,116.65369100000001,0.202667442,4,2,3,1,0,979,3.17037244E8,962,4.51791419E8,905,3.18496448E8,913,3.00596976E8,2000,1.99174972E8,1.49746471E8,3.5859916E7,6.97850438E8,6.9886286E8
27.200256883,32.63554166666666,0.199543286,3,0,4,1,2,931,1651.0,2000,2809.0,932,342.0,915,228.0,891,218.0,9.7904089E7,7.01366224E8,-1.8607698E7,7.32200679E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,27.681981773,188.918723,0.583359924,4,3,1,2,0,978,3.3352889E8,961,1.135838541E9,920,3.19784442E8,908,3.16481722E8,2000,1.99174972E8,4.17919795E8,7.01709586E8,6.82094175E8,6.9886286E8
27.900100382,33.35337666666666,0.234721854,3,0,4,2,1,924,1748.0,2000,2809.0,934,258.0,921,260.0,893,1516.0,1.6818743E8,7.84741014E8,-1.67494E7,7.32200679E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,28.002048856,33.35337666666666,0.236612001,0,0,1,0,0,2000,3.3352889E8,2000,1.135838541E9,987,1.16110465E8,2000,3.16481722E8,2000,1.99174972E8,4.17919795E8,7.01709586E8,6.82094175E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,28.382223795,100.91330700000002,0.317007299,4,1,2,3,0,979,2.97600661E8,964,1.801703409E9,923,2.99833657E8,911,3.1648898E8,2000,1.99174972E8,3.03197808E8,-1.5338787E8,6.98481898E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,28.582676194,38.700831666666666,0.098619637,0,0,1,0,0,2000,2.97600661E8,2000,1.801703409E9,988,2978.0,2000,3.1648898E8,2000,1.99174972E8,3.03197808E8,-1.5338787E8,6.98481898E8,6.9886286E8
28.603345129,38.700831666666666,0.235391062,2,4,5,3,1,917,2816.0,935,1802.0,939,189.0,915,1108.0,899,1847.0,2.13643157E8,-5.0771545E7,5.66667198E8,1.0170959E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,28.932821763,127.086268,0.183608281,4,1,2,3,0,980,2.99346164E8,959,3.97939952E8,904,2.9623107E8,917,3.01902938E8,2000,1.99174972E8,1.6865089E8,-3.6918997E7,6.86318265E8,6.9886286E8
29.284487236,21.931942333333335,0.23388114,3,0,4,2,1,924,3386.0,2000,1802.0,929,236.0,919,460.0,897,233.0,1.68263935E8,6.85378723E8,-4.8108518E7,1.0170959E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,29.335092039,21.931942333333335,0.350283482,0,0,1,0,0,2000,2.99346164E8,2000,3.97939952E8,986,3.2895706E7,2000,3.01902938E8,2000,1.99174972E8,1.6865089E8,-3.6918997E7,6.86318265E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,29.966161208,94.51183000000002,0.518385568,4,3,1,2,0,980,3.01715872E8,969,1.098047188E9,923,2.96883732E8,919,2.96904992E8,2000,1.99174972E8,1.20920372E8,6.84011008E8,7.20929348E8,6.9886286E8
29.983438823,94.51183000000002,0.252130168,3,0,4,2,1,933,1796.0,2000,1802.0,937,346.0,921,214.0,888,306.0,1.67029295E8,6.79466894E8,2096.0,1.0170959E8,,,,,,,,,,,,,,,,,,,,,,,
30.648547091,93.95798933333333,0.231817768,3,0,4,2,1,930,1419.0,2000,1802.0,933,425.0,919,195.0,889,972.0,1.68740057E8,7.35651559E8,-3.1797803E7,1.0170959E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,30.801059012,93.95798933333333,0.666204229,4,3,1,2,0,980,3.5212633E8,965,1.800435966E9,924,3.52125674E8,911,3.03790299E8,2000,1.99174972E8,1.15608786E8,6.97315196E8,6.64132597E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,31.083401214,139.11856833333334,0.249316636,4,1,2,3,0,985,2.97925684E8,965,2.481889658E9,908,3.14593384E8,914,3.31316943E8,2000,1.99174972E8,2.34305574E8,-1.18150648E8,7.17080554E8,6.9886286E8
31.334032678,5.781036666666667,0.202126348,4,5,3,2,1,923,1522.0,976,753.0,935,487.0,918,316.0,902,484.0,1.51640764E8,6.98076291E8,6.81272139E8,-1.3949738E7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,31.467902148,5.781036666666667,0.353338334,0,0,1,0,0,2000,2.97925684E8,2000,2.481889658E9,985,3.1721187E7,2000,3.31316943E8,2000,1.99174972E8,2.34305574E8,-1.18150648E8,7.17080554E8,6.9886286E8
32.069062968,94.39522500000001,0.270597198,3,0,4,2,1,927,1348.0,2000,753.0,946,262.0,917,292.0,900,556.0,1.66420966E8,7.32689961E8,-1.4544168E7,-1.3949738E7,,,,,,,,,,,,,,,,,,,,,,,
32.71658253,323.4030173333333,0.231091885,3,0,4,2,1,923,1622.0,2000,753.0,935,252.0,921,258.0,892,1334.0,1.48501727E8,7.35149212E8,-6.6045782E7,-1.3949738E7,,,,,,,,,,,,,,,,,,,,,,,
33.400849063,551.1506663333334,0.232117092,3,0,4,2,1,924,2027.0,2000,753.0,926,409.0,913,199.0,894,3049.0,1.82861574E8,7.51302145E8,-3.3700525E7,-1.3949738E7,,,,,,,,,,,,,,,,,,,,,,,
34.099197511,795.1802656666666,0.198375772,3,0,4,1,2,920,1574.0,2000,753.0,928,360.0,916,340.0,892,286.0,9.877547E7,7.30919357E8,2306.0,-1.3949738E7,,,,,,,,,,,,,,,,,,,,,,,
34.799413573,1016.7067803333332,0.23401144,2,0,4,3,1,915,1745.0,2000,753.0,945,267.0,918,229.0,897,1702.0,2.1718881E8,-6.6495358E7,6.66949455E8,-1.3949738E7,,,,,,,,,,,,,,,,,,,,,,,
35.551398567,1244.590935,0.302338398,3,4,5,2,1,916,1287.0,942,260.0,944,465.0,922,172.0,894,328.0,1.66555163E8,7.18784531E8,-1.5010533E8,1.14125766E8,,,,,,,,,,,,,,,,,,,,,,,
