TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
31.153227808,82.9675715,0.253170997,0,0,2,3,1,2000,0.0,2000,2.33E-6,897,3.28E-6,953,3.4E-7,916,6.124E-6,0.233049285,-0.048698546,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,31.454527216,74.92490425,0.254766271,5,1,4,2,3,970,31.366316028,784,14.060705524,923,0.199327174,563,0.231721122,588,0.231846024,0.183872641,-0.067500052,0.649884689,0.564574449
31.74950967,75.326772,0.248448745,0,0,3,2,1,2000,0.0,2000,2.33E-6,884,2.078E-6,952,2.8E-7,935,3.44E-7,0.14939954,0.601756746,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,32.05374675,66.20557775,0.287862684,5,2,4,1,3,966,31.967483936,787,14.610342842,928,0.14720778,556,0.231608047,851,0.232702879,0.235251892,-0.119066334,0.685010669,0.55304279
32.350255199,74.75097824999999,0.285368176,0,0,2,3,1,2000,0.0,2000,2.33E-6,887,2.025E-6,953,2.58E-7,932,2.42E-7,0.26700221,-0.09995501,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,32.619704795,74.92418675,0.255115094,5,1,4,2,3,969,32.5172562,768,15.22658306,926,0.185373414,547,0.234114509,747,0.234417195,0.152679337,-0.051213559,0.71847159,0.599398569
32.986176565,67.33729924999999,0.284577412,0,0,3,1,2,2000,0.0,2000,2.33E-6,887,1.474E-6,961,3.23E-7,930,1.51E-7,0.084562377,0.639053587,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,33.270031785,67.33729924999999,0.299079415,5,3,4,2,1,965,33.15384285,781,15.861887909,927,0.162670442,569,0.263919093,530,0.264132898,0.24743832,0.701123142,0.034875748,0.617844714
33.605483765,86.92959725,0.286817839,0,0,2,3,1,2000,0.0,2000,2.33E-6,882,1.781E-6,967,3.8E-7,933,1.215E-6,0.26570287,-0.08182978,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,33.925628011,75.23543325,0.306017453,5,2,3,1,4,965,33.806562781,752,16.514233401,922,0.201588356,548,0.254076592,829,0.23585259,0.269369633,0.016253708,-0.148614686,0.619085867
34.240176928,84.15466049999999,0.28395041,0,0,3,2,1,2000,0.0,2000,2.33E-6,904,2.83E-6,937,3.3E-7,905,4.0E-7,0.249524413,0.637885948,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,34.556803496,83.26466325,0.267516834,5,3,4,1,2,956,34.505132305,803,17.185054729,919,0.234523699,613,0.20083721,571,0.232136513,0.117303557,0.633672347,0.016611018,0.766032501
34.907928412,83.1097425,0.286203112,0,0,2,3,1,2000,0.0,2000,2.33E-6,884,1.734E-6,954,3.64E-7,928,1.958E-6,0.267374507,-0.084003489,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,35.224913072,79.42412024999999,0.285489849,5,2,3,4,1,973,35.14022099,797,17.803018391,929,0.18564337,590,0.251742533,507,0.234138767,0.251179149,0.01518833,-0.065562186,0.632700129
35.561459164,79.663869,0.303383246,0,0,2,3,1,2000,0.0,2000,2.33E-6,886,1.43E-6,968,5.83E-7,921,2.08E-7,0.281385633,-0.098501903,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,35.894674238,78.72922424999999,0.321679203,5,3,4,1,2,967,35.772247866,785,18.470316236,920,0.232790821,604,0.24972659,564,0.24711606,0.117693761,0.68162411,1.33E-6,0.702060439
36.225526228,92.13728425000001,0.283982598,0,0,2,3,1,2000,0.0,2000,2.33E-6,884,1.492E-6,972,2.92E-7,915,1.962E-6,0.266791714,-0.099516929,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,36.558333398,74.914971,0.31712974,5,3,4,2,1,966,36.442789928,778,19.151855942,925,0.215245965,571,0.264475035,564,0.233929042,0.20159293,0.800087788,0.034354639,0.618547235
36.862175694,91.98766375,0.25302126,0,0,2,3,1,2000,0.0,2000,2.33E-6,892,1.552E-6,963,4.12E-7,912,5.14E-7,0.229943616,-0.066698739,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
